school_id,school_name,latitude,longitude,coord_status,coord_rejection_reason,region,old_region,division,province,municipality,barangay,esc_participating,shsvp_participating,jdvp_participating,enrollment_status,school_management,annex_status,offers_es,offers_jhs,offers_shs,shs_strand_offerings,psgc_region,psgc_region_name,psgc_province,psgc_province_name,psgc_municity,psgc_municity_name,psgc_barangay,psgc_barangay_name,psgc_observed_barangay,psgc_validation,urban_rural,income_class
401959,Immaculate Conception Academy-West Campus,14.32212,120.93382,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,ZONE III (POB.),1,1,0,active,Non-Sectarian,Standalone School,False,True,True,"ABM,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106018,Zone III ,0402106018,psgc_match,U,1st
401960,Immaculate Conception Academy-Plaza Campus,14.31679,120.9437,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,ZONE IV (POB.),1,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106019,Zone IV ,0402106065,psgc_mismatch,U,1st
401961,St. Nicolas College of Business and Technology City of San Fernando,15.0417,120.6831,valid,,Region III,Region III,San Fernando City,PAMPANGA,CITY OF SAN FERNANDO (Capital),DOLORES,0,1,1,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0305400000,Pampanga,0305416000,City of San Fernando ,0305416010,Dolores,0305416010,psgc_match,U,1st
401962,"Infant Jesus Colleges Cavite, Inc.",14.324472,120.98015,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALAWAG,1,0,0,active,Non-Sectarian,Mother School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106011,Salawag,0402106011,psgc_match,U,1st
401963,STI College - San Fernando,15.04163,120.68322,valid,,Region III,Region III,San Fernando City,PAMPANGA,CITY OF SAN FERNANDO (Capital),DOLORES,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0305400000,Pampanga,0305416000,City of San Fernando ,0305416010,Dolores,0305416010,psgc_match,U,1st
401965,"St. Augustine Foundation Colleges of Nueva Ecija, Inc.",15.7912844,120.9876955,valid,,Region III,Region III,San Jose City,NUEVA ECIJA,SAN JOSE CITY,FERDINAND E. MARCOS POB. (DISTRICT II),0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,TVL",0300000000,Region III (Central Luzon),0304900000,Nueva Ecija,0304926000,San Jose City,0304926020,Ferdinand E. Marcos Pob.,0304926019,psgc_mismatch,U,2nd
401966,Islamic Studies Call & Guidance School,14.3515336237987,120.941349702081,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALITRAN I,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,GAS,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106012,Salitran I,0402106012,psgc_match,U,1st
401967,STI College San Jose Inc.,15.79208,120.99194,valid,,Region III,Region III,San Jose City,NUEVA ECIJA,SAN JOSE CITY,FERDINAND E. MARCOS POB. (DISTRICT II),1,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,TVL",0300000000,Region III (Central Luzon),0304900000,Nueva Ecija,0304926000,San Jose City,0304926020,Ferdinand E. Marcos Pob.,0304926020,psgc_match,U,2nd
401968,Jabez Christian School,14.29519,120.96373,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAMPALOC IV,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106063,Sampaloc IV,0402106063,psgc_match,U,1st
401970,Centro Colegio de Tarlac,15.288,120.5693,valid,,Region III,Region III,Tarlac,TARLAC,BAMBAN,ANUPUL,0,1,0,active,Sectarian,Standalone School,False,False,True,"ABM,HUMSS,TVL",0300000000,Region III (Central Luzon),0306900000,Tarlac,0306902000,Bamban,0306902001,Anupul,0306902001,psgc_match,U,1st
401972,Jesu Mari School,14.33016,120.9789,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALAWAG,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106011,Salawag,0402106011,psgc_match,U,1st
401973,"Jesus Christ King of Kings and Lord of Lords Academy, Inc.",,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,ZONE I (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106016,Zone I ,,psgc_no_validation,U,1st
401974,Saint Paul College of Technology,15.68,120.41,suspect,round_coordinates,Region III,Region III,Tarlac,TARLAC,CAMILING,POBLACION G,0,1,0,active,Sectarian,Standalone School,False,True,True,TVL,0300000000,Region III (Central Luzon),0306900000,Tarlac,0306903000,Camiling,0306903049,Poblacion G,0306903063,psgc_mismatch,U,1st
401977,Jesus Son of Mary Academy,14.33413,120.95316,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAN MANUEL II,1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106073,San Manuel II,0402106034,psgc_mismatch,R,1st
401978,Jesus the Heart of God Christian Academy-Main,14.303981,120.989429,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,PALIPARAN II,0,1,0,active,Sectarian,Mother School,True,True,True,"ABM,GAS,HUMSS",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106055,Paliparan II,0402106055,psgc_match,U,1st
401980,Jogen Andrila Academy,14.57929,121.06494,suspect,placeholder_default,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,PALIPARAN III,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106056,Paliparan III,1381200013,psgc_mismatch,U,1st
401981,AMA Computer College-Tarlac City,15.48369,120.59108,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),SAN ROQUE,1,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916073,San Roque,0306916073,psgc_match,U,1st
401984,Kin Yang Academy Inc.,14.3531263076295,120.923679582749,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SABANG,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106010,Sabang,0402106010,psgc_match,U,1st
401987,Brightways Academy-Langkaan Campus,14.2019985,120.9352285,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,LANGKAAN I,0,0,0,active,Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106005,Langkaan I,0402102001,psgc_mismatch,U,1st
401988,"Legacy of Wisdom Academy of Dasmarinas, Inc.",14.34486,120.98312,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALAWAG,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS,TVL",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106011,Salawag,0402106011,psgc_match,U,1st
401989,"PWU CDCEC, TARLAC, INC.",15.489883,120.589601,fixed_swap,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),POBLACION,0,1,1,active,Non-Sectarian,Standalone School,False,False,True,"HUMSS,STEM",0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916057,Poblacion,0306916046,psgc_mismatch,U,1st
401990,"St. Paul College of Tarlac, Tarlac City, Inc.",15.48726,120.58711,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),CUT-CUT I,0,1,0,active,Sectarian,Standalone School,False,False,True,"ABM,HUMSS,TVL",0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916029,Cut-cut I,0306916029,psgc_match,U,1st
401991,St. Mary's Academe Inc. - Annex,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAMPALOC IV,0,0,0,active,Non-Sectarian,Annex/Extension School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106063,Sampaloc IV,,psgc_no_validation,U,1st
401992,St. Mary's Academe Inc. - Main,,,no_coords,invalid,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,FATIMA I,0,0,0,active,Non-Sectarian,Mother School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106022,Fatima I,,psgc_no_validation,U,1st
401994,"Tarlac School of Arts and Trade, Inc.",15.49195,120.59252,valid,,Region III,Region III,Tarlac City,TARLAC,CITY OF TARLAC (Capital),SAN NICOLAS,0,1,1,active,Sectarian,Standalone School,False,False,True,TVL,0300000000,Region III (Central Luzon),0306900000,Tarlac,0306916000,City of Tarlac ,0306916069,San Nicolas,0306916069,psgc_match,U,1st
401997,Mahonri Academy & Science HS,14.3058,120.9874,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,PALIPARAN II,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106055,Paliparan II,0402106055,psgc_match,U,1st
401998,Maria Ausiliatrice Montessori,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAMPALOC II,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106061,Sampaloc II,,psgc_no_validation,U,1st
401999,Marvelous Light Christian Academy,14.322737,120.952589,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,BUROL,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106003,Burol,0402106003,psgc_match,U,1st
402002,Mary Mediatrix of All Grace School,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,BUROL II,0,0,0,active,Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106048,Burol II,,psgc_no_validation,U,1st
402004,"Mater Criste Academy, Inc.",,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAN AGUSTIN II,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106065,San Agustin II,,psgc_no_validation,U,1st
402005,Metanoiah Academy,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,PALIPARAN III,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106056,Paliparan III,,psgc_no_validation,U,1st
402007,Minaog Academy,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALITRAN III,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106059,Salitran III,,psgc_no_validation,U,1st
402009,"Columban College-Sta. Cruz, Inc.",15.71,119.91,suspect,round_coordinates,Region III,Region III,Zambales,ZAMBALES,SANTA CRUZ,NAULO,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0307100000,Zambales,0307113000,Santa Cruz,0307113016,Naulo,0307113016,psgc_match,R,1st
402012,"Mount Carmel School of Cavite, Inc.",,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALAWAG,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106011,Salawag,,psgc_no_validation,U,1st
402014,"College of Mary Immaculate of Pandi, Bulacan, Inc.",14.865604,120.953749,valid,,Region III,Region III,Bulacan,BULACAN,PANDI,SILING MATANDA,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0300000000,Region III (Central Luzon),0301400000,Bulacan,0301415000,Pandi,0301415020,Siling Matanda,0301415016,psgc_mismatch,R,1st
402016,"Oxford Louise Academy of Dasma, Inc.",14.3353151,120.927811,fixed_swap,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAN JOSE,1,1,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106015,San Jose,0402106015,psgc_match,U,1st
402021,"ICCT Colleges Foundation, Inc. - Antipolo Campus",14.61789,121.10269,suspect,placeholder_default,Region IV-A,Region IV-A,Antipolo City,RIZAL,CITY OF ANTIPOLO,SAN ROQUE (POB.),0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0405800000,Rizal,0405802000,City of Antipolo ,0405802009,San Roque ,0405805015,psgc_mismatch,U,1st
402024,STI College Bacoor Inc.,14.4456043,120.9522451,valid,,Region IV-A,Region IV-A,Bacoor City,CAVITE,BACOOR,P.F. ESPIRITU IV,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402103000,City of Bacoor,0402103055,P.F. Espiritu 3,0402103055,psgc_match,U,1st
402025,Colegio De Santo Domingo De Silos,13.8736449,120.6322927,valid,,Region IV-A,Region IV-A,Batangas,BATANGAS,CALATAGAN,GULOD,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401008000,Calatagan,0401008010,Gulod,0401008010,psgc_match,R,1st
402026,"RL Learning School, Inc.",14.339693,120.949853,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAN JUAN (SAN JUAN I),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106031,San Juan,0402106031,psgc_match,R,1st
402027,Saint Anthony Montessori Integrated School,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALAWAG,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106011,Salawag,,psgc_no_validation,U,1st
402028,Saint Francis of Assissi College System,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,PALIPARAN II,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106055,Paliparan II,,psgc_no_validation,U,1st
402030,"Saint Jude College Dasmarinas Cavite, Inc.",14.3426430555301,120.962622336365,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALITRAN IV,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106060,Salitran IV,0402106060,psgc_match,U,1st
402031,"St. Lazaro School, Inc.",,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SALAWAG,0,0,0,active,Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106011,Salawag,,psgc_no_validation,U,1st
402032,Lemery Colleges,13.8808834,120.9143641,valid,,Region IV-A,Region IV-A,Batangas,BATANGAS,LEMERY,BAGONG SIKAT,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,GAS,HUMSS,TVL",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401012000,Lemery,0401012005,Bagong Sikat,0401012014,psgc_mismatch,R,1st
402033,"St. Paul College, Island Park",14.301315,120.982571,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,PALIPARAN I,1,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106008,Paliparan I,0402106055,psgc_mismatch,U,1st
402034,St. Therese of the Child Jesus School of Cavite,14.3022123,120.9655515,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,SAMPALOC IV,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106063,Sampaloc IV,0402106063,psgc_match,U,1st
402039,STI College - Balayan,14.57929,121.06494,suspect,placeholder_default,Region IV-A,Region IV-A,Batangas,BATANGAS,BALAYAN,BARANGAY  1 (POB.),0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401003000,Balayan,0401003003,Barangay 1 ,1381200013,psgc_mismatch,R,1st
402042,Sto. Niño Formation and Science School-Day Class,14.16839,121.34709,valid,,Region IV-A,Region IV-A,Batangas,BATANGAS,ROSARIO,SAN ROQUE,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401021000,Rosario,0401021043,San Roque,0403406017,psgc_mismatch,U,1st
402043,Sto. Niño Formation and Science School-Night Class,14.16839,121.34709,valid,,Region IV-A,Region IV-A,Batangas,BATANGAS,ROSARIO,SAN ROQUE,0,1,0,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401021000,Rosario,0401021043,San Roque,0403406017,psgc_mismatch,U,1st
402044,"Shalom Learning Center, Inc.",14.31959,120.96355,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,FATIMA I,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106022,Fatima I,0402106022,psgc_match,U,1st
402045,"OBLATES OF ST. JOSEPH MINOR SEMINARY SAN JOSE, BATANGAS INC.",,,no_coords,no_submission,Region IV-A,Region IV-A,Batangas,BATANGAS,SAN JOSE,POBLACION BARANGAY I,0,0,0,active,Sectarian,Standalone School,False,False,True,"GAS,HUMSS",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401022000,San Jose,0401022023,Poblacion Barangay I,,psgc_no_validation,U,1st
402046,AMA Computer College-Batangas City Inc.,13.7749781918594,121.047348067018,valid,,Region IV-A,Region IV-A,Batangas City,BATANGAS,BATANGAS CITY (Capital),BOLBOK,0,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401005000,Batangas City ,0401005012,Bolbok,0401005012,psgc_match,U,1st
402047,AMA Computer Learning Center of Batangas City,13.76283,121.05684,valid,,Region IV-A,Region IV-A,Batangas City,BATANGAS,BATANGAS CITY (Capital),BARANGAY 13 (POB.),1,1,1,active,Non-Sectarian,Standalone School,False,False,True,"ABM,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0401000000,Batangas,0401005000,Batangas City ,0401005059,Barangay 13 ,0401005014,psgc_mismatch,U,1st
402048,Solid Rock Learning School,,,no_coords,no_submission,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,ZONE I (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106016,Zone I ,,psgc_no_validation,U,1st
402049,Southern Luzon College,14.32782,120.95031,valid,,Region IV-A,Region IV-A,Dasmarinas City,CAVITE,CITY OF DASMARIÑAS,BUROL,1,1,1,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0400000000,Region IV-A (CALABARZON),0402100000,Cavite,0402106000,City of Dasmariñas,0402106003,Burol,0402106003,psgc_match,U,1st
